index,full_text,clean_text,tweet_url,image_url,user_id_str,conversation_id_str,created_at,MM/DD/YYYY,age_account,username,official_account,verified_account,quote_count,reply_count,retweet_count,favorite_count,followers_count,image_corelation,Label,image_path
2913,Dengan kondisi ini investor sebaiknya tidak hanya terpaku pada angka $IHSG semata. Telling investors not to look at the index is an interesting strategy. https://t.co/yXsybuip1N,investor terpa angka ihsg telling investors not look at index is an interesting strategy,https://x.com/undefined/status/1961128493158469806,https://pbs.twimg.com/media/GzdT3bobkAAJLim.png,1886290407501557760,1961125060959482160,2025-08-28 18:07:23,2025-02-01,84,Cheytax_1,0,0,0,1,0,0,741,1,0,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\2913.jpg
4599,OIKN mengungkapkan masuknya investasi swasta luar negeri menunjukkan kepercayaan investor global terhadap potensi Nusantara sebagai pusat ekonomi. #IbuKotaNegaraNusantara #IKN #IKNNusantara #IndonesiaEmas2045 #SmartCity #KotaModern #IndonesiaMaju #KerjaNyataJokowi #JokowiMerakyat https://t.co/9mNdZz0N1m,oikn masuk investasi swasta negeri percaya investor global potensi nusantara pusat ekonomi,https://x.com/undefined/status/1839620860883124401,https://pbs.twimg.com/media/GYelbF1aQAAAaeG.jpg,1761646117455085568,1839617028266881091,2024-09-27 10:59:26,02/01/2024,240,Gilbert72610580,0,0,0,1,0,1,2,1,1,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\4599.jpg
5710,Berita Penting Hari Ini (24 April 2025) 1️⃣ Menanti Kembalinya Asing ke IHSG! 2️⃣ Investor Mulai Rotasi ke Emerging Market. 3️⃣ Sentimen Positif Rencana Tarif Baru Trump. https://t.co/sxTjJjq0Nv,berita 24 april 2025 1 kembali asing ihsg 2 investor rotasi emerging market 3 sentimen positif rencana tarif trump,https://x.com/indopremier/status/1915220610915197027,https://pbs.twimg.com/media/GpQ6-16asAAK_tO.jpg,2803334178,1915220610915197027,2025-04-24 01:45:51,2014-09-01,1584,indopremier,1,1,0,1,0,1,78500,1,1,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\5710.jpg
8821,jika SDA tak dikorupsi prof @mohmahfudmd sebut rakyat bisa terima 20juta rupiah tiap bulan secara cuma semuanya 200juta penduduk https://t.co/vOTksXFPXa,sda korupsi prof rakyat terima 20juta rupiah 200juta duduk,https://x.com/undefined/status/1904715877985177734,https://pbs.twimg.com/media/Gm7o_fLasAAfQF6.jpg,1585841318810394625,1904715877985177734,2025-03-26 02:03:47,10/01/2022,528,pakar_ai,0,0,0,0,0,0,960,1,0,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\8821.jpg
2897,RUU kontroversial dan IHSG jatuh? Persatuan kunci kemajuan untuk cari solusi #SatukanTekadBangunBangsa https://t.co/2IEWgnKU1H,ruu kontroversial ihsg jatuh satu kunci maju cari solusi,https://x.com/undefined/status/1902409991363162225,https://pbs.twimg.com/media/Gma3zQvasAAdAmV.jpg,1687349671679983616,1902409991363162225,2025-03-19 17:21:01,2023-08-01,300,chandra_suwar,0,0,0,0,0,0,1,1,0,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\2897.jpg
4430,IHSG Jatuh 11% Kenapa dan Apa Artinya Buat Kita? Well meskipun ini bukan data real time dari BEI tapi data prediksi dari mesin google yang cukup bisa dipercaya ke-akuratan prediksi nya. Yaudah gw jelasin dibawah pake bahasa bayi https://t.co/PrruDCTnjJ,ihsg jatuh 11 well data real time bei data prediksi mesin google percaya akurat prediksi nya ya sudah gue jelasin bawah pakai bahasa bayi,https://x.com/undefined/status/1909113196717482209,https://pbs.twimg.com/media/Gn6IL_rbEAAyzwy.jpg,1348596041914880002,1909113196717482209,2025-04-07 05:17:10,2021-01-01,672,G0atHL,0,0,0,1,1,12,1299,1,1,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\4430.jpg
5168,Asia session dibuka melemah indeks global terkoreksi. S&amp;P 500 &amp; Nasdaq turun hingga -3% Nikkei -1 5% Singapura &amp; Hongkong anjlok &lt; -8%. Setelah libur seminggu apakah IHSG besok akan ikut tertekan? Akankah terjadi trading halt lagi? #IHSG #Saham #TrumpTariffs #TradingHalt https://t.co/Moxk26r9Ww,asia session buka lemah indeks global koreksi amp 500 amp nasdaq turun 3 nikkei 1 5 singapura amp hongkong anjlok lantai 8 libur minggu ihsg besok tekan trading halt,https://x.com/undefined/status/1909098504125112536,https://pbs.twimg.com/media/Gn55JPAb0AAUBJ9.png,2332073773,1909098504125112536,2025-04-07 04:18:47,2014-02-01,1668,hidupkayarayaa,0,0,1,0,0,5,65,1,1,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\5168.jpg
7504,@RacunBelanja Alhamdulillah 0 rupiah mayan dah https://t.co/VF0OXHBZRA,alhamdulillah 0 rupiah lumayan deh,https://x.com/undefined/status/1901027251212386557,https://pbs.twimg.com/media/GmHONeyakAAt6Qq.jpg,1435128294668529667,1901014037355196909,2025-03-15 21:46:30,09/01/2021,672,megumengs,0,0,0,0,0,0,108,1,0,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\7504.jpg
5053,IHSG Tembus 8.000 BEI DIY Sebut Kepercayaan Investor Makin Kuat https://t.co/kklbAcYFi4 https://t.co/DxXdJ4Tt1S,ihsg tembus 8 000 bei diy percaya investor kuat,https://x.com/undefined/status/1956860589763899574,https://pbs.twimg.com/media/GygqVhPXEAA5WV2.jpg,118371948,1956860589763899574,2025-08-16 23:28:15,2010-02-01,2244,Harian_Jogja,1,0,0,0,0,0,188600,0,1,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\5053.jpg
4551,Jangan lupa sekarang hari terakhir libur besok market indo udah buka kembali yaw semoga IHSG bangkit yaa https://t.co/Wra7alTjNu,lupa libur besok market indonesia buka yaw moga ihsg bangkit,https://x.com/undefined/status/1909038613582708976,https://pbs.twimg.com/media/Gn5Ef0GawAAyCen.jpg,1500863273679613952,1909038613582708976,2025-04-07 00:20:48,2022-03-01,504,gerhana_05,0,0,0,0,0,0,27,1,1,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\4551.jpg
15885,sedari tadi berseliweran animasi Ghibli-style generated by GPT. Menurutku ini salah satu animasi yang paling epic. Iconic Duo legend Stock Market / legenda global di jagad Pasar Modal https://t.co/svPi44gUxk,dar seliwer animasi ghiblistyle generated by gpt turut salah animasi epic iconic duo legend stock market legenda global jagad pasar modal,https://x.com/undefined/status/1905289949752287473,https://pbs.twimg.com/media/GnDzGkJbUAA5Yiw.jpg,1509144342480498691,1905289949752287473,2025-03-27 16:04:57,2022-03-01,504,WOLF_of_IHSG,0,0,0,0,2,3,4776,1,0,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\15885.jpg
6655,@TrioKwekKwek555 @Srik4ndiMuslim2 90 Milyar x 12 bulan = 1080 Milyar 1080 x 10 tahun = 10 8 Triliun Rupiah Jadi Jokowi selama ini telah melakukan Korupsi menyalahgunakan duit pajak rakyat sejumlah 10 8 trilliun Rupiah utk Memfitnah Mengadu domba Membungkam dan Memecah belah rakyat nkri. #BongkarKejahatanJokowi https://t.co/XE6e6FScan,90 milyar 12 1080 milyar 1080 10 10 8 triliun rupiah jokowi korupsi menyalahgunakan duit pajak rakyat 10 8 trilliun rupiah fitnah adu domba bungkam pecah belah rakyat nkri,https://x.com/undefined/status/1875538246526230960,https://pbs.twimg.com/media/GgdACs_a8AI5Mdy.jpg,1644283222216548353,1875368813027639778,2025-01-04 13:42:18,04/01/2023,384,KaixaVtuber,0,0,0,0,7,12,496,1,1,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\6655.jpg
13171,Hari rilis producer index(PPI) US perkiraan 0.2% MoM;1.8% YoY.Klaim pengangguran hari ini dimana bulan lalu https://t.co/79eJwaP7hS sentral Eropa(ECB) hari ini rilis suku bunga ada kemungkinan dari 4.25% ke 3.65%. IHSG hari ini semoga bisa menembus level tertinggi kemarin 7.802. https://t.co/dGMp2VRoGB,rilis producer index ppi us kira 0 2 mom 1 8 yoy klaim anggur sentral eropa ecb rilis suku bunga 4 25 3 65 ihsg moga tembus level tinggi 7 802,https://x.com/undefined/status/1834020451850616937,https://pbs.twimg.com/media/GXO_4CibgAIyAbv.jpg,1696740314726440960,1834020451850616937,2024-09-12 00:05:24,2023-08-01,300,t_marasi,0,0,0,0,0,1,9,1,0,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\13171.jpg
1924,Jakarta ricuh IHSG terjun -2 2% https://t.co/cpFnNzajXM,jakarta ricuh ihsg terjun 2 2,https://x.com/undefined/status/1961284080303313336,https://pbs.twimg.com/media/GzfhekyaIAAY6TW.jpg,958566590768926721,1961284080303313336,2025-08-29 04:25:38,2018-01-01,1104,BigAlphaID,1,1,38,29,161,792,183500,1,1,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\1924.jpg
4586,$GOTO bakal jadi perusahaan Turnaround di Q3 - Q4 dan supper bullish nya IHSG Apa ciri ciri nya ? Kinerja Keuangannya membaik + Akan banyak Gimmick Keringanan UMKM dan Pajak ditanggung pemerintah dari Menkeu yang baru +Gopay (fitur paling profit) mgkn akan ada fitur credit) https://t.co/qg9kQuUGis,goto usaha turnaround q3 q4 supper bullish nya ihsg ciri ciri nya kerja uang baik gimmick ringan umkm pajak tanggung pemerintah menkeu gopay fitur profit mgkn fitur credit,https://x.com/undefined/status/1967438451412021733,https://pbs.twimg.com/media/G02-aYGbUAAYYse.jpg,1034308064,1967438451412021733,2025-09-15 04:00:54,2012-12-01,1836,Gieehad,0,1,6,12,32,302,17300,1,0,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\4586.jpg
1072,ANTARA - ANTARA - IHSG akhir pekan ditutup menguat di tengah pelemahan bursa kawasan https://t.co/9iabg3kM3F https://t.co/BN8pj2xqZr,ihsg tutup kuat lemah bursa kawasan,https://x.com/undefined/status/1951221174970757617,https://pbs.twimg.com/media/GxQhUaaaIAAtBwh.jpg,18071520,1951221174970757617,2025-08-01 09:59:14,2008-12-01,2412,antaranews,1,1,0,0,0,1,1200000,1,1,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\1072.jpg
5568,IHSG jeda siang. Selasa 1 Juli 2025. https://t.co/eJe65kkjZO,ihsg jeda siang 1 juli 2025,https://x.com/undefined/status/1939921711513682139,https://pbs.twimg.com/media/Guv8ggQWEAEGw8V.png,1248255233433546754,1939921711513682139,2025-07-01 05:39:12,2020-04-01,780,Imade_kun,0,0,0,1,0,0,917,1,1,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\5568.jpg
7257,Pasar global sedang memanas kurs rupiah tetap stabil dan terkendali https://t.co/mL5g8dk004,pasar global panas kurs rupiah stabil kendali,https://x.com/undefined/status/1915610938339688460,https://pbs.twimg.com/media/GpWd_tRXQAAlCtm.jpg,1754044570827190272,1915610938339688460,2025-04-25 03:36:52,02/01/2024,240,kusumaputri9898,0,0,0,0,0,0,4,1,1,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\7257.jpg
4485,Komplotan yang diduga pengemis berjumlah 3 orang mendatangi rumah warga di Mojokerto! Mereka meminta uang senilai 50 ribu rupiah per orang! Tak terima pemilik rumah tidak memberikan yang tersebut namun malah mendapat ancaman... #GarudaTV #Laporan8 #viral #pengemis https://t.co/ej9S6oxMtG,komplot duga emis 3 rumah mojokerto uang nilai 50 rupiah terima milik rumah ancam,https://x.com/undefined/status/1896490126978744456,https://pbs.twimg.com/ext_tw_video_thumb/1896487743913668608/pu/img/6h4OnobkZO8FRVd_.jpg,502140136,1896490126978744456,2025-03-03 09:17:36,02/01/2012,1968,garudatvnews,1,1,0,0,0,0,86500,1,1,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\4485.jpg
12521,Masih Dipengaruhi Aturan Bea Masuk Trump IHSG Ditutup Melemah ndeks Harga Saham Gabungan (IHSG) Bursa Efek Indonesia (BEI) pada Jumat (28/2/2025) sore ditutup melemah. IHSG ditutup melemah 214 85 poin atau 3 31% ke posisi 6.270 60. https://t.co/ijl6XrXVJ9 https://t.co/UgSsW83Y5y,pengaruh atur bea masuk trump ihsg tutup lemah ndeks harga saham gabung ihsg bursa efek indonesia bei jumat 28 2 2025 sore tutup lemah ihsg tutup lemah 214 85 poin 3 31 posisi 6 270 60,https://x.com/undefined/status/1895421075183300680,https://pbs.twimg.com/media/Gk3jbFtWEAAsujS.jpg,155169715,1895421075183300680,2025-02-28 10:29:34,2010-06-01,2196,soloposdotcom,1,0,0,0,0,0,66000,1,1,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\12521.jpg
4529,Bank Indonesia terus memantau pasar keuangan setelah tarif baru Trump menjaga stabilitas rupiah. https://t.co/QOSpWVpfrj https://t.co/6l2qp5IZav,bank indonesia pantau pasar uang tarif trump jaga stabilitas rupiah,https://x.com/undefined/status/1908433720287388137,https://pbs.twimg.com/media/GnweWWUbYAAsBoa.jpg,188438662,1908433720287388137,2025-04-05 08:17:10,09/01/2010,2256,Gen_cuan,1,0,0,0,0,0,37800,1,1,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\4529.jpg
5361,JAKARTA. Konglomerat dari sektor energi Garibaldi Thohir kembali mengakumulasi saham PT Adaro Andalan Indonesia Tbk (AADI) setelah Indeks Harga Saham Gabungan (IHSG) terkoreksi lebih dari 3%. Baca selengkapnya: https://t.co/ftmotlhHXd https://t.co/0Lrp6JDTOI,jakarta konglomerat sektor energi garibaldi thohir akumulasi saham pt adaro andal indonesia tbk aadi indeks harga saham gabung ihsg koreksi 3 baca lengkap,https://x.com/undefined/status/1902612810338877683,https://pbs.twimg.com/media/GmdwQ82a8AAlb47.jpg,539575639,1902612810338877683,2025-03-20 06:46:57,2012-03-01,1944,IDNFinancials,1,0,0,0,0,1,3121,1,1,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\5361.jpg
1402,@timothyronald22 Rupiah depresiasi ke dollar saja dr 1945 itu 99.97%. 1 Btc saja sekarang 83k dollar. https://t.co/nmr2UNnZwP,rupiah depresiasi dollar 1945 99 97 1 btc 83k dollar,https://x.com/undefined/status/1908215370856403452,https://pbs.twimg.com/media/GntXwxaXAAAr5Gl.jpg,1148947997339918336,1908210190035673278,2025-04-04 17:49:31,07/01/2019,960,ayamlalap,0,1,0,0,0,1,320,1,1,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\1402.jpg
8536,Mainkan sekarang juga game POWER OF MERLIN MEGAWAYS terbaru dan menangkan hadiah jutaan rupiah Log in sekarang dan menangkan hadiahnya hanya di doyantoto!!! link apk : https://t.co/lw1ugZ1tev link event : https://t.co/3W1RdsXwMz link main : https://t.co/yperCSrES2 https://t.co/BXEpeUG1vL,main game power of merlin megaways baru menang hadiah juta rupiah log menang hadiah doyantoto link aplikasi link event link main,https://x.com/undefined/status/1876242092806267150,https://pbs.twimg.com/media/GgnAO2-a8AEfTar.jpg,556665608,1876242092806267150,2025-01-06 12:19:08,04/01/2012,1968,OFFICIAL_DOYAN,0,0,0,0,0,0,5,1,0,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\8536.jpg
4407,@shitlicious so far reksadana dan saham sih pengen investasi di sbn juga soon. btw buat yang mau belajar soal investasi (terutama untuk pemula) dan keuangan pribadi aku ada beberapa thread yang membahas soal itu semuanya bisa kalian baca di pinned postku https://t.co/jiq6SSBlmM,so far reksadana saham sih pengin investasi sbn soon ngomong-ngomong ajar investasi mula uang pribadi thread bahas baca pinned postku,https://x.com/undefined/status/1862825652103336028,https://pbs.twimg.com/media/GdoWDb0bUAA1vEO.jpg,330234622,1862796746147160213,2024-11-30 11:46:59,07/01/2011,2112,frrlck,0,0,0,5,4,25,3022,1,1,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\4407.jpg
15511,IHSG Senin dibuka menguat 12 04 poin https://t.co/EMZIwghdMX https://t.co/A9EopwwuOa,ihsg buka kuat 12 04 poin,https://x.com/webelshinta/status/1914184234966880581,https://pbs.twimg.com/media/GpCMaXTaoAARmzy.png,1482999200988434435,1914184234966880581,2025-04-21 05:07:40,2022-01-01,528,webelshinta,1,0,0,0,0,0,37,1,1,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\15511.jpg
5990,@NOTASLIMBOY IHSG turun itu bukan krn level trust ke Pemerintahan @prabowo ter down grade krn kebijakan² yg ga populis di market tp krn @aniesbaswedan. Analisa tsb bisa dikonfirmasi langsung kepada pemuja golongan 58% nDas mu .!!! https://t.co/8vNGI0LStA,ihsg turun level trust perintah ter down grade bijak populis market analisa konfirmasi puja golong 58 ndas mu,https://x.com/undefined/status/1902263798314233917,https://pbs.twimg.com/media/GmYy1y1awAAXiXK.jpg,1632270844797009921,1902207134365822979,2025-03-19 07:40:06,2023-03-01,360,IniIRFAN12,0,0,0,0,0,0,10,0,0,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\5990.jpg
12452,IHSG Diprediksi Berpeluang Menguat Cermati Saham-saham Ini https://t.co/Y0oPY2voMg https://t.co/YSZ9S7f8FC,ihsg prediksi peluang kuat cermat sahamsaham,https://x.com/undefined/status/1830421430229766451,https://pbs.twimg.com/media/GWb2l1DW0AAtaFc.jpg,155169715,1830421430229766451,2024-09-02 01:44:11,2010-06-01,2196,soloposdotcom,1,0,0,0,0,0,66000,1,1,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\12452.jpg
16256,IHSG ditutup +74 30 / 0 97% ke 7.723 24 pada akhir sesi I. 308 saham naik 227 saham turun dan 251 saham stagnan. 7 indeks sektoral menguat 4 indeks lainnya masuk zona merah. Total voolume 14 59 miliar saham total nilai Rp 4 89 T. https://t.co/wMEOUmLgch #yuantasekuritas https://t.co/ycd0RgbWDm,ihsg tutup 74 30 0 97 7 723 24 sesi 308 saham 227 saham turun 251 saham stagnan 7 indeks sektoral kuat 4 indeks masuk zona merah total voolume 14 59 miliar saham total nilai rp 4 89,https://x.com/undefined/status/1846804273327394955,https://pbs.twimg.com/media/GaEqsyqacAAgaE7.jpg,1730414328350957568,1846804273327394955,2024-10-17 06:43:45,2023-12-01,252,yuantasekuritas,0,0,0,0,0,0,5,1,0,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\16256.jpg
11736,Pagi TemanDX! Besok udah libur panjang! Yey! Harusnya happy ga sih? Bukan ngerasa ngga seru gini karena IHSG diprediksi melemah Tapi tenang MinDX udah siapin stockpick biar tetap cuan sebelum long weekend! https://t.co/Yh3h64BRkh,pagi temandx besok libur yey bahagia sih seru ihsg prediksi lemah tenang mindx siapin stockpick biar cuan long weekend,https://x.com/undefined/status/1882585981620306241,https://pbs.twimg.com/media/GiBJ98XboAID6sn.jpg,1488712320495009792,1882585981620306241,2025-01-24 00:27:29,2022-02-01,516,SekuritasBahana,1,0,0,0,0,0,1294,1,0,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\11736.jpg
11519,Menyalaa IHSG kuu!! Sektor ga ada yang melemah niiy... Portofolio TemanDX ikut survive ga? https://t.co/Dh2elJWFNC,menyalaa ihsg ku sektor lemah niiy portofolio temandx survive,https://x.com/undefined/status/1791076374893236476,https://pbs.twimg.com/media/GNsuDK-aYAAbm_2.jpg,1488712320495009792,1791076374893236476,2024-07-15 09:17:55,2022-02-01,516,SekuritasBahana,1,0,0,0,0,1,1347,1,0,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\11519.jpg
3569,Investor Asing Lakukan Net Buy Besar-Besaran di Saham Ini: Inilah Daftarnya https://t.co/WcAknBU2ou #saham #investor #investasi #ihsg https://t.co/OFmKzOxTrw,investor asing laku net buy besarbesaran saham daftar,https://x.com/undefined/status/1833326663561842859,https://pbs.twimg.com/media/GXFIlK3agAAzyXO.jpg,1450395130792329223,1833326663561842859,2024-09-10 02:08:32,2021-10-01,564,digivestasi,1,0,0,0,0,0,38,1,1,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\3569.jpg
6756,Jamin Keamanan dan Standar Ekspor Pemeriksaan Ramen Bernilai Ratusan Juta Rupiah dilakukan #karantinasumut #digitalisasilayanan https://t.co/zNMxefEFYU,jamin aman standar ekspor periksa ramen nilai ratus juta rupiah,https://x.com/undefined/status/1892555338756374840,https://pbs.twimg.com/media/GkO1AQUbUAArtQx.jpg,1744288153928925184,1892555338756374840,2025-02-20 12:42:09,01/01/2024,240,KarantinaSumut,1,0,0,0,0,0,37,1,1,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\6756.jpg
12620,Konflik Israel-Iran Ada Isyarat Mereda IHSG Ditutup Menguat Indeks Harga Saham Gabungan (IHSG) Bursa Efek Indonesia (BEI) pada Selasa (24/6/2025) ditutup menguat diwarnai sinyal meredanya konflik Israel-Iran di kawasan Timur Tengah. https://t.co/FlhOdtLrDt https://t.co/cTEO3Vnkok,konflik israeliran isyarat reda ihsg tutup kuat indeks harga saham gabung ihsg bursa efek indonesia bei 24 6 2025 tutup kuat warna sinyal reda konflik israeliran kawasan timur,https://x.com/undefined/status/1937465620624200077,https://pbs.twimg.com/media/GuNCtvIXgAA3uni.jpg,155169715,1937465620624200077,2025-06-24 10:59:34,2010-06-01,2196,soloposdotcom,1,0,0,0,0,0,66000,1,1,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\12620.jpg
2342,Riset MNC Sekuritas: IHSG Bergerak di Rentang 7.289-7.355 https://t.co/V8qv4QDpdD https://t.co/DTNZOQ7Rmg,riset mnc sekuritas ihsg gerak rentang 7 289 7 355,https://x.com/undefined/status/1791695099560415671,https://pbs.twimg.com/media/GN1hMsBasAAPMWE.jpg,3061082498,1791695099560415671,2024-07-15 09:17:55,2015-03-01,1512,BobSulabayah,0,0,0,0,0,0,179,1,1,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\2342.jpg
7996,Omon omonnya gak kaleng-kaleng. Dari sejuta ke limapuluh. Raja tega Bu Teddy Danantara Surabaya Malang IHSG https://t.co/TOvsuDtr1B,omon omonnya kalengkaleng juta limapuluh raja tega bu teddy danantara surabaya malang ihsg,https://x.com/undefined/status/1904077309029585012,https://pbs.twimg.com/media/GmykNxAboAAY_c8.jpg,1138727688,1904077309029585012,2025-03-24 07:46:21,2013-02-01,1812,mulanbilqis,0,1,0,1,1,17,18700,1,0,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\7996.jpg
2806,ihsg ngacir reshuffle step on point nih https://t.co/ht5XrAVuDo,ihsg ngacir reshuffle step on point,https://x.com/undefined/status/1968729628954042458,https://pbs.twimg.com/media/G1JVKKoaQAIJ0yJ.jpg,358492261,1968729628954042458,2025-09-18 17:31:35,2011-08-01,2028,carisayumhr,0,0,0,0,0,0,159,1,1,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\2806.jpg
10141,Presiden Prabowo telah menerbitkan Keputusan Presiden (Keppres) Nomor 6 Tahun 2025 tentang Biaya Penyelenggaraan Ibadah Haji (BPIH) 2025. Keppres ini mengatur biaya yang dibayarkan jamaah haji tiap embarkasi. Diantaranya Embarkasi Jakarta sebesar Rp58 8 juta rupiah. Besaran BPIH https://t.co/t7b15vufAU,presiden prabowo terbit putus presiden keppres nomor 6 2025 biaya selenggara ibadah haji bpih 2025 keppres atur biaya bayar jamaah haji embarkasi embarkasi jakarta rp58 8 juta rupiah besar bpih,https://x.com/undefined/status/1889953662379893144,https://pbs.twimg.com/media/Gjp21TtaIAIYz23.jpg,121640063,1889953662379893144,2025-02-13 08:24:01,03/01/2010,2256,RadioElshinta,0,1,0,0,0,1,3600000,1,0,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\10141.jpg
12116,Indeks Harga Saham Gabungan atau IHSG sesi siang ditutup di zona merah pada perdagangan sesi pertama Senin (23/6/2025). Indeks turun 1 70% atau setara 117 42 poin ke level 6.789. Selengkapnya kunjungi: https://t.co/wZGDlkAOJj #IHSG #Saham #BursaEfek #SahamGabungan #Sindonews https://t.co/TzhZzg3Q1P,indeks harga saham gabung ihsg sesi siang tutup zona merah dagang sesi 23 6 2025 indeks turun 1 70 tara 117 42 poin level 6 789 lengkap kunjung,https://x.com/undefined/status/1937038393067860477,https://pbs.twimg.com/media/GuG-IGqW8AAaCsu.jpg,231355136,1937038393067860477,2025-06-23 06:41:55,2010-12-01,2124,SINDOnews,1,1,0,0,0,0,412100,1,1,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\12116.jpg
11614,IHSG sama dengan cuaca hari ini mendung karena melemah 9 sektor Kira-kira gerimisnya sampe porto kamu gaa yaa? Jangan lupa cek rekap market hari ini yaa!~ https://t.co/mS1YP7be57,ihsg cuaca mendung lemah 9 sektor kirakira gerimis porto lupa cek rekap market,https://x.com/undefined/status/1833111211942326465,https://pbs.twimg.com/media/GXB3EaNbYAAtnz1.jpg,1488712320495009792,1833111211942326465,2024-09-09 11:52:25,2022-02-01,516,SekuritasBahana,1,0,0,0,0,1,1294,1,0,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\11614.jpg
399,Anggaran yang efektif bukan yang besar tapi yang tepat sasaran. Pastikan setiap rupiah DIGUNAKAN UNTUK RAKYAT. LEBIH PAHAM LEBIH JELAS https://t.co/UemAxKr7Lu,anggar efektif sasar pasti rupiah rakyat paham,https://x.com/undefined/status/1889880873924960632,https://pbs.twimg.com/media/Gjo0oZIbIAAB1X3.jpg,1516726286,1889880873924960632,2025-02-13 03:34:47,06/01/2013,1824,agathadew_,0,0,0,133,43,77,24100,0,0,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\399.jpg
13389,@etdahnapasi @cobeh2022 Sok asik anjirr NPD kah dia?? Mending dia suruh muhasabah diri deh evaluasi selama ini program dan kinerja dia bener ga? Ekonomi pendidikan kesehatan dan sektor lain di jaman dia kok tambah buruk kenapa? Nilai rupiah anjlok terus kenapa? Dasar tukang pelihara koruptor https://t.co/vSG7hqxHzs,sok asik anjir npd lebih baik suruh muhasabah deh evaluasi program kerja ekonomi didik sehat sektor jaman buruk nilai rupiah anjlok dasar tukang pelihara koruptor,https://x.com/undefined/status/1881847276760621465,https://pbs.twimg.com/tweet_video_thumb/Gh2qHmCbEAAPDO1.jpg,1276203299507597312,1881533822438965409,2025-01-21 23:32:08,06/01/2020,816,Taka_sBae,0,0,0,0,0,0,133,0,0,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\13389.jpg
5153,Saham blue chip adalah saham dari perusahaan yang besar stabil dan memiliki rekam jejak yang baik. . Baca di https://t.co/KaPjquBRld . #saham #bluechips #baturjuang #investor #investasi https://t.co/CQCxrTwj1x,saham blue chip saham usaha stabil milik rekam jejak baca,https://x.com/undefined/status/1790668677756362899,https://pbs.twimg.com/media/GNm7rBxWEAAeHbH.jpg,1687832611543273473,1790668677756362899,2024-07-15 09:17:55,2023-08-01,300,heybatur,1,0,0,0,0,0,28,1,1,E:\$7th\TA\Multimodal_Process_Exploration\DATA\image_url\5153.jpg
